Bedroom_AbvGr,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,Kitchen_Qual,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Sale_Price,Screen_Porch,Second_Flr_SF,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_Alley,Has_Basement,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,House_Style_One_and_Half_Fin,House_Style_One_and_Half_Unf,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,House_Style_Two_and_Half_Fin,House_Style_Two_and_Half_Unf,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,Neighborhood_Blueste,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Green_Hills,Neighborhood_Greens,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Landmark,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northpark_Villa,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Neighborhood_Veenker,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Sale_Condition_AdjLand,Sale_Condition_Alloca,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Partial,Street_Pave
3,7,0,1,1,2,1,4,689,5,248,2,2,0,0,725,1,1,2,1224,0,10632,72,0,0,0,3,10,0,107500,0,499,0,6,689,3,0,211,0,1.5,0.0,1.0,0.0,1.0,93,2609,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,3,4,2153,5,0,2,4,4,1,2069,3,3,3,2643,4,13693,105,0,772,84,10,9,2,380000,0,574,0,9,2153,3,414,1698,0,2.5,0.0,1.0,0.0,0.0,1,7454,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,1,0,5,1,4,1,5,110,5,0,2,2,0,0,1090,2,3,3,1090,2,7024,60,0,0,49,10,10,2,157000,0,0,0,5,1090,3,0,2179,0,2.5,0.0,1.0,0.0,1.0,2,2340,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,300,5,0,2,2,0,0,1114,2,1,3,1114,3,13695,66,0,0,78,10,6,2,155000,0,0,0,6,1114,3,0,1137,0,2.0,0.0,1.0,0.0,1.0,5,2609,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,3,4,335,5,0,2,3,0,0,1611,3,2,3,1611,3,11664,90,0,0,93,10,7,2,250000,0,0,0,6,1569,3,262,863,0,3.0,0.0,1.0,0.0,0.0,7,3873,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,7,0,1,1,3,2,3,1032,5,318,3,2,3,2,1207,1,1,3,2403,2,24090,0,0,0,0,7,7,2,244400,0,1196,0,10,1032,3,56,209,0,2.0,0.0,1.0,0.0,1.0,70,4530,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,7,0,1,1,3,1,3,1678,5,0,2,2,0,0,1678,0,0,0,1678,2,10926,65,0,74,0,10,10,2,119900,0,0,0,10,1678,3,0,900,0,2.0,0.0,1.0,0.0,0.0,50,5041,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,7,0,1,1,3,3,4,879,5,0,2,3,4,1,879,3,3,3,1863,3,14054,58,0,0,17,10,7,2,219210,0,984,0,9,879,3,100,2415,0,2.5,0.0,1.0,0.0,0.0,0,3745,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,287,4,2,3,1,3,251,5,0,2,2,0,0,950,1,1,3,950,2,9758,61,0,0,0,10,10,2,119500,0,0,0,5,950,3,0,1668,0,1.0,0.0,1.0,0.0,0.0,36,2440,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,4,4,371,5,0,2,2,3,1,1453,2,2,3,1453,3,5271,0,0,0,80,10,7,2,190000,184,0,0,6,1453,3,0,2732,0,2.5,0.0,1.0,0.0,0.0,20,3360,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,52,5,2,3,1,3,503,5,0,2,2,4,2,1176,1,2,3,1176,2,8856,74,0,143,88,4,10,2,136500,95,0,0,6,1176,3,0,1238,0,2.0,0.0,1.0,0.0,0.0,51,2996,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,4,1214,5,0,2,3,0,0,1214,2,2,3,1214,3,9803,73,0,0,25,10,7,2,179781,0,0,0,6,1214,3,0,317,0,2.0,0.0,1.0,0.0,1.0,1,3674,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
3,3,0,6,1,3,1,4,284,5,0,2,3,0,0,886,2,2,3,1680,3,8480,50,0,120,96,10,6,2,163000,0,794,0,7,886,3,144,1141,0,3.0,0.0,1.0,0.0,1.0,15,3093,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,1,4,220,5,0,2,3,3,1,1022,2,2,3,2060,3,8755,0,0,298,0,10,7,2,214000,0,1038,168,8,992,3,0,493,0,3.5,0.0,1.0,1.0,0.0,10,3273,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,4,1,4,1087,5,0,2,3,0,0,1141,2,2,3,1141,3,7500,63,0,0,0,10,7,2,152000,0,0,0,6,1141,3,182,535,0,2.5,0.0,1.0,0.0,0.0,3,3554,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,5,0,0,0,0,0,0,0,5,0,2,2,1,1,827,1,1,3,827,2,7200,60,0,0,0,7,10,2,107500,0,0,0,5,0,3,0,155,0,1.0,0.0,0.0,0.0,1.0,55,832,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,76,6,4,3,3,4,0,5,0,2,2,0,0,796,1,1,3,796,2,7689,50,0,0,0,8,10,2,131900,0,0,0,4,796,3,138,981,0,1.5,0.0,1.0,1.0,0.0,37,1809,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,3,4,831,5,0,2,3,0,0,831,2,2,3,1659,3,11920,70,0,122,68,10,7,2,181000,0,828,0,8,831,3,144,74,0,2.5,0.0,1.0,0.0,0.0,6,3540,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,1194,5,120,2,2,0,0,1194,1,2,3,1194,2,8760,73,0,220,0,6,6,2,148000,0,0,0,6,1194,3,0,144,0,2.0,0.0,1.0,0.0,0.0,51,3589,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,3,720,4,0,2,2,0,0,720,0,0,0,1192,2,10800,60,0,0,0,4,4,2,135000,0,472,0,6,720,3,0,2621,0,1.5,0.0,1.0,0.0,1.0,57,2639,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,3,0,6,1,3,1,4,304,5,0,2,2,0,0,990,2,1,3,990,2,9245,57,0,0,0,10,10,2,145000,0,0,0,5,990,3,0,1434,0,1.5,0.0,1.0,0.0,1.0,14,2287,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,1,0,5,1,3,1,4,815,5,168,2,3,5,1,1358,3,2,3,2726,3,10019,83,0,397,169,10,8,2,350000,0,1368,0,9,1342,3,307,2450,0,2.5,0.0,1.0,0.0,0.0,11,5360,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,2,1,2,636,4,293,2,2,0,0,1089,1,1,2,1750,4,9000,50,0,0,0,6,10,0,124000,0,661,0,8,636,3,0,2648,0,1.0,1.0,1.0,1.0,1.0,126,3029,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,7,0,1,1,3,1,3,732,5,140,2,2,0,0,772,1,1,3,1123,2,6060,50,0,0,0,10,4,1,100000,0,351,0,4,732,3,0,2236,0,1.0,0.0,1.0,1.0,1.0,68,2594,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,619,5,6,3,1,3,214,5,0,2,2,0,0,914,1,2,3,914,4,7920,66,0,32,0,10,10,2,133000,0,0,0,5,914,3,120,1667,0,1.0,0.0,1.0,0.0,1.0,37,2782,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,6,0,3,1,3,1,3,569,5,175,2,2,0,0,866,2,1,3,1296,2,6000,50,0,0,0,6,6,2,127500,0,430,0,6,845,3,0,1976,0,1.0,1.0,1.0,0.0,1.0,80,2716,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,1,400,5,2,3,3,4,0,5,174,2,3,4,1,2898,2,3,3,2898,3,15498,0,0,0,72,6,8,2,287000,0,0,0,10,1565,3,0,1573,0,3.0,0.0,1.0,0.0,0.0,32,4936,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,4,1057,2,6,4,3,4,0,5,0,3,3,4,1,1494,2,3,3,1494,4,9549,30,0,0,30,10,8,2,270000,216,0,0,6,1494,3,0,2517,0,2.5,0.0,1.0,0.0,1.0,11,4079,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,4,3,5,707,5,0,2,3,4,1,707,2,3,3,1414,3,9056,74,0,0,35,10,8,2,178000,0,707,0,6,707,3,100,2433,0,2.5,0.0,1.0,0.0,0.0,2,2970,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1064,5,0,2,2,3,1,1350,2,2,3,1350,2,10140,78,0,174,0,10,6,2,165000,0,0,0,7,1064,3,0,391,0,2.0,0.0,1.0,1.0,0.0,35,3485,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,6,0,3,1,3,1,3,430,5,0,2,2,0,0,984,1,1,3,984,2,9308,0,0,0,0,10,10,2,126000,0,0,0,5,984,3,0,2491,0,1.0,0.0,1.0,1.0,0.0,41,2404,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,6,1,3,3,4,163,5,0,2,3,0,0,848,2,3,3,848,3,4435,0,0,170,0,10,6,2,140000,0,0,0,4,848,3,140,879,0,2.0,0.0,1.0,0.0,0.0,6,2002,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,4,4,1146,5,0,2,3,4,1,1246,2,3,3,1246,3,3710,53,0,20,24,10,7,2,187687,0,0,0,5,1146,3,100,1085,0,2.0,0.0,1.0,0.0,1.0,1,3669,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,1,0,5,1,3,1,4,204,5,0,2,2,3,1,680,2,3,3,1470,2,8139,65,0,119,49,10,6,2,165000,0,790,0,7,680,3,192,994,0,2.5,0.0,1.0,0.0,1.0,13,2596,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,689,5,0,2,2,3,1,1378,2,2,3,2119,2,10448,0,0,333,104,6,6,2,158000,0,741,0,7,689,3,0,392,0,2.5,0.0,1.0,1.0,0.0,37,3608,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,2,0,4,1,3,1,4,30,4,0,2,2,0,0,1145,2,1,3,1145,2,7700,55,0,0,0,7,10,2,127000,0,0,0,6,301,3,0,2587,0,1.0,0.0,1.0,1.0,0.0,50,1478,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,2,2,624,5,0,3,2,0,0,624,1,1,3,936,2,6956,56,0,0,0,7,4,2,97900,0,312,0,5,624,3,0,2834,0,1.0,0.0,1.0,0.0,1.0,58,2191,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,325,5,0,2,3,4,1,992,2,2,3,1932,3,8749,70,0,0,120,10,7,2,213000,0,940,0,7,979,3,0,2149,0,3.5,0.0,1.0,0.0,0.0,4,3359,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,4,4,80,5,0,2,2,0,0,1072,2,3,3,1072,3,3675,35,0,76,44,10,6,2,140000,0,0,0,5,547,3,0,2183,0,2.0,0.0,1.0,0.0,0.0,2,1746,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,3,994,5,0,2,2,0,0,1378,1,2,3,2372,2,6600,60,0,0,287,4,10,2,107500,0,994,0,11,994,3,0,700,0,2.0,0.0,1.0,0.0,1.0,117,4654,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,2,1,3,1276,4,0,1,2,0,0,1276,1,1,3,1276,2,9571,68,0,0,0,3,10,2,60000,0,0,0,5,1276,3,0,791,0,1.0,0.0,1.0,0.0,0.0,51,3835,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,2,0,4,1,3,1,3,500,5,0,2,2,3,2,1328,2,1,3,1981,3,7804,65,0,0,44,3,4,2,135000,0,653,0,7,1122,3,431,912,0,3.0,0.0,1.0,1.0,1.0,81,4080,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,4,551,2,5,3,3,3,285,5,240,2,2,2,2,1320,2,2,3,1320,2,11777,96,0,97,68,6,10,2,164500,0,0,0,6,1164,3,160,2710,0,2.0,0.0,1.0,0.0,0.0,40,3552,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,7,0,1,1,3,2,4,1082,5,0,2,3,4,1,1082,3,2,3,1953,3,10574,85,0,0,50,10,8,2,252000,0,871,0,9,1082,3,160,526,0,2.5,0.0,1.0,0.0,1.0,4,4334,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5,7,0,1,1,3,1,3,658,5,0,1,2,0,0,658,0,0,0,1184,2,8410,58,0,0,151,3,10,0,81000,0,526,0,8,658,3,0,2837,0,1.0,0.0,1.0,0.0,1.0,96,2658,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,4,0,2,1,2,1,3,641,4,0,2,2,4,1,798,1,1,3,1487,2,8741,52,0,0,140,4,6,2,113000,0,689,0,7,735,3,0,283,0,1.5,0.0,1.0,1.0,1.0,65,3007,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1099,5,0,2,2,0,0,1099,1,1,3,1099,3,9525,75,0,0,0,6,10,2,144000,0,0,0,6,1099,3,278,1433,0,1.5,0.0,1.0,0.0,1.0,13,3582,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,3,131,5,0,2,2,4,2,1644,2,3,3,1644,2,9600,80,0,238,0,10,6,2,167000,0,0,0,7,1416,3,110,619,0,2.0,0.0,1.0,0.0,0.0,56,3304,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,3,0,6,1,3,3,4,490,5,0,2,3,3,1,1145,3,2,3,2198,3,14260,84,0,350,84,10,8,2,250000,0,1053,0,9,1145,3,192,1101,0,3.5,0.0,1.0,0.0,0.0,8,4112,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,1,3,0,5,0,2,2,3,1,1468,2,3,3,2263,3,16659,0,0,34,250,7,7,2,235000,0,795,0,9,795,3,0,2345,0,3.5,0.0,1.0,0.0,1.0,29,3309,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,4,712,2,5,4,3,3,0,5,0,2,2,0,0,894,1,1,3,894,2,10650,75,0,0,0,6,10,2,128200,0,0,0,5,894,3,365,262,0,2.0,0.0,1.0,1.0,0.0,34,2869,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,3,884,5,105,2,3,0,0,904,1,1,3,904,2,6000,50,0,0,0,7,6,2,119000,0,0,0,4,884,3,0,739,0,1.0,0.0,1.0,0.0,1.0,83,2679,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,6,0,3,1,3,1,3,94,5,0,2,2,4,2,854,1,1,3,1298,2,8212,45,0,0,0,6,10,2,122000,0,444,0,6,720,3,84,904,0,1.0,1.0,1.0,0.0,1.0,68,2202,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
