Bedroom_AbvGr,Bldg_Type,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Foundation,Garage_Area,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,House_Style,Kitchen_Qual,Land_Contour,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Neighborhood,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Pool_Area,Roof_Style,Sale_Condition,Sale_Price,Screen_Porch,Second_Flr_SF,Street,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_garage,Has_Alley,Has_Basement,Has_Fireplace,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning
2,Twnhs,3,0,GLQ,Unf,Typical,No,Good,197,SBrkr,0,Typical,Good,No_Fireplace,0,764,PConc,474,2,RFn,Typical,1626,Two_Story,Good,Lvl,2268,36,0,106,Northridge_Heights,27,Average,Good,Paved,0,Gable,Normal,173000,0,862,Pave,0,6,764,AllPub,0,464,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,6,2617,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Mn,Typical,702,SBrkr,84,Typical,Typical,No_Fireplace,0,842,PConc,250,1,Unf,Typical,1472,One_and_Half_Fin,Good,Lvl,9600,60,0,0,Old_Town,0,Very_Good,Average,Partial_Pavement,0,Gambrel,Normal,125000,0,630,Pave,0,6,702,AllPub,0,1992,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,82,2883,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,808,SBrkr,0,Typical,Typical,Good,1,1161,CBlock,534,2,RFn,Typical,1969,Two_Story,Typical,Lvl,11952,92,0,0,Northwest_Ames,0,Above_Average,Good,Paved,0,Mansard,Normal,190000,276,808,Pave,0,8,808,AllPub,0,1650,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,30,3592,1,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Gd,Good,945,SBrkr,0,Typical,Good,No_Fireplace,0,945,PConc,638,2,RFn,Typical,1809,Two_Story,Good,Lvl,10984,91,0,0,College_Creek,54,Average,Good,Paved,0,Gable,Partial,209700,0,864,Pave,0,8,945,AllPub,144,2761,0,2.5,1.0,0.0,1.0,0.0,0.0,1.0,1,3904,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,Gd,Good,126,SBrkr,168,Typical,Typical,No_Fireplace,0,1196,CBlock,336,1,RFn,Typical,1196,One_Story,Typical,Low,10044,60,0,0,Edwards,0,Above_Average,Average,Paved,0,Gable,Normal,144000,0,0,Pave,0,6,1196,AllPub,257,277,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,42,2776,0,0,0,0,1,1,0,0,0
4,OneFam,7,0,Unf,Unf,Typical,No,Good,1074,SBrkr,0,Typical,Good,Good,1,1074,PConc,527,2,Fin,Typical,2064,Two_Story,Good,HLS,13128,50,0,216,Gilbert,119,Average,Very_Good,Paved,0,Gable,Normal,250000,0,990,Pave,0,7,1074,AllPub,0,2319,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1,4338,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,331,SBrkr,0,Typical,Good,Typical,1,1626,PConc,534,2,RFn,Typical,1626,One_Story,Good,Lvl,9938,80,0,251,Sawyer_West,40,Average,Good,Paved,0,Gable,Normal,226500,0,0,Pave,0,7,1602,AllPub,424,1421,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,14,4026,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,1450,SBrkr,0,Typical,Good,No_Fireplace,0,1466,PConc,610,3,Fin,Typical,1466,One_Story,Good,HLS,8925,73,0,0,Timberland,18,Average,Very_Good,Paved,0,Gable,Normal,201000,0,0,Pave,0,7,1466,AllPub,100,962,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2,4503,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,200,SBrkr,56,Typical,Typical,Good,2,743,BrkTil,312,1,Unf,Typical,1479,Two_Story,Good,Lvl,7000,43,0,0,South_and_West_of_Iowa_State_University,0,Very_Good,Good,Paved,0,Gable,Normal,160000,0,736,Pave,0,6,624,AllPub,530,2850,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,80,2834,0,1,0,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,0,SBrkr,0,Typical,Typical,Typical,1,1360,CBlock,572,2,Unf,Typical,1360,SLvl,Typical,Bnk,7134,60,0,0,North_Ames,50,Average,Average,Paved,0,Gable,Normal,130000,0,0,Pave,0,6,384,AllPub,0,1937,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,52,1795,0,0,0,1,0,1,0,0,0
2,OneFam,2,0,BLQ,Unf,Typical,Mn,Typical,132,SBrkr,0,Good,Typical,No_Fireplace,0,1306,CBlock,756,1,Unf,Typical,1306,One_Story,Typical,Lvl,8712,64,0,0,North_Ames,0,Good,Average,Paved,0,Hip,Normal,153000,0,0,Pave,0,5,992,AllPub,0,673,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,52,2432,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Excellent,1491,SBrkr,0,Typical,Good,No_Fireplace,0,1491,PConc,490,2,RFn,Typical,1491,One_Story,Good,Lvl,9116,70,0,0,Mitchell,100,Average,Very_Good,Paved,0,Hip,Normal,209000,0,0,Pave,0,7,1491,AllPub,120,2888,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5,4700,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Mn,Good,172,SBrkr,0,Typical,Good,Typical,1,1442,PConc,719,2,Fin,Typical,1442,One_Story,Good,Lvl,10357,114,0,0,Sawyer_West,244,Average,Good,Paved,0,Hip,Normal,179900,0,0,Pave,0,6,910,AllPub,0,2091,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,17,2771,0,1,0,0,1,1,0,0,0
4,OneFam,4,981,LwQ,GLQ,Typical,No,Good,0,SBrkr,0,Typical,Good,Typical,1,1251,PConc,762,3,RFn,Typical,2349,Two_Story,Good,Lvl,13143,85,0,504,Northridge,130,Average,Very_Good,Paved,0,Gable,Normal,362500,0,1098,Pave,0,9,1231,AllPub,32,92,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,17,4727,0,0,0,0,1,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Gd,Good,0,SBrkr,0,Typical,Typical,No_Fireplace,0,1072,PConc,525,2,Fin,Typical,1072,SLvl,Typical,Lvl,3675,35,0,80,Edwards,28,Average,Average,Paved,0,Gable,Normal,145000,0,0,Pave,0,5,547,AllPub,0,2826,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1650,0,0,0,1,0,1,0,0,0
6,Duplex,3,0,GLQ,Unf,Typical,No,Excellent,348,SBrkr,0,Typical,Typical,Typical,2,1168,PConc,820,4,Fin,Typical,2787,Two_Story,Typical,Lvl,11855,0,0,23,Sawyer_West,0,Average,Good,Paved,0,Hip,Normal,269500,0,1619,Pave,0,8,1168,AllPub,312,816,0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,9,4618,0,0,0,1,0,1,0,0,0
4,OneFam,6,0,Rec,Unf,Typical,No,Typical,697,SBrkr,0,Good,Typical,No_Fireplace,0,1133,PConc,240,1,Unf,Typical,1820,One_and_Half_Fin,Typical,Lvl,9120,60,0,0,Brookside,100,Above_Average,Good,Dirt_Gravel,0,Gable,Normal,184000,0,687,Pave,0,8,1026,AllPub,0,1353,0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,83,3649,0,0,0,1,0,1,0,0,0
3,OneFam,4,0,LwQ,Unf,Fair,No,Typical,0,SBrkr,55,Typical,Typical,Good,2,832,PConc,250,1,Unf,Typical,1268,One_and_Half_Fin,Typical,Lvl,6300,70,0,88,South_and_West_of_Iowa_State_University,0,Below_Average,Average,Paved,0,Gable,Abnorml,160000,0,436,Pave,0,7,832,AllPub,0,906,0,1.5,1.0,1.0,1.0,1.0,0.0,1.0,71,2104,0,0,0,1,0,1,0,0,0
4,OneFam,7,0,Unf,Unf,Typical,Gd,Excellent,1765,SBrkr,0,Typical,Good,Good,1,1804,PConc,795,3,Fin,Typical,2690,Two_Story,Good,Lvl,16451,112,0,221,Northridge_Heights,58,Average,Very_Good,Paved,0,Gable,Normal,370000,0,886,Pave,0,9,1765,AllPub,268,1069,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,5,6553,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,982,SBrkr,0,Typical,Typical,Typical,1,1007,PConc,463,2,Fin,Typical,1800,Two_Story,Typical,Lvl,8123,60,0,16,Gilbert,63,Average,Above_Average,Paved,0,Gable,Normal,179000,0,793,Pave,0,7,982,AllPub,100,488,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,9,3934,0,0,1,0,1,1,0,0,0
1,Twnhs,3,0,GLQ,Unf,Typical,Gd,Good,25,SBrkr,0,Typical,Typical,Poor,1,526,CBlock,297,1,RFn,Typical,988,SLvl,Typical,Lvl,1596,21,0,0,Meadow_Village,101,Above_Average,Below_Average,Paved,0,Gable,Normal,94900,0,462,Pave,120,4,462,AllPub,0,1598,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,35,1579,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,311,SBrkr,0,Typical,Typical,No_Fireplace,0,689,CBlock,299,1,Fin,Typical,1392,Two_Story,Typical,Lvl,10900,0,0,153,College_Creek,36,Good,Above_Average,Paved,0,Gable,Normal,161750,0,703,Pave,0,6,689,AllPub,0,261,0,1.5,1.0,0.0,1.0,0.0,1.0,0.0,33,2431,0,0,0,0,1,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,Mn,Good,1335,SBrkr,0,Typical,Good,Good,1,1392,PConc,576,2,RFn,Typical,2462,Two_Story,Good,HLS,19378,134,0,456,Gilbert,132,Average,Good,Paved,0,Gable,Partial,320000,0,1070,Pave,168,9,1392,AllPub,239,2317,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,1,5563,0,0,0,0,1,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,Av,Typical,752,SBrkr,246,Typical,Typical,Typical,1,1128,CBlock,480,2,Unf,Typical,1128,One_Story,Typical,Lvl,18160,160,0,138,Gilbert,108,Above_Average,Above_Average,Partial_Pavement,0,Gable,Alloca,154204,0,0,Grvl,0,6,1302,AllPub,0,1631,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,43,3292,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Typical,207,SBrkr,0,Typical,Typical,No_Fireplace,0,845,CBlock,264,1,Unf,Typical,845,One_Story,Good,Lvl,6600,60,0,0,Mitchell,0,Above_Average,Average,Paved,0,Gable,Normal,134500,0,0,Pave,0,6,845,AllPub,0,1607,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,26,1900,0,0,0,1,0,1,0,0,0
2,OneFam,1,0,ALQ,Unf,Typical,No,Typical,317,SBrkr,0,Typical,Typical,No_Fireplace,0,912,CBlock,576,2,Unf,Typical,912,One_Story,Good,Lvl,8872,72,0,300,North_Ames,240,Very_Good,Average,Paved,0,Gable,Normal,147000,0,0,Pave,0,5,912,AllPub,0,1194,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,43,2382,0,0,0,1,0,1,0,0,0
1,OneFam,6,850,Rec,ALQ,Typical,Av,Good,46,SBrkr,148,Typical,Typical,Typical,2,1000,CBlock,575,2,Unf,Typical,1000,One_Story,Typical,Low,13050,87,0,0,Clear_Creek,0,Above_Average,Average,Paved,0,Flat,Normal,164000,0,0,Pave,0,4,1000,AllPub,238,2727,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,43,3140,0,0,0,1,0,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,No,Good,983,SBrkr,0,Typical,Good,Typical,1,2129,PConc,541,2,Fin,Typical,2872,One_and_Half_Fin,Good,Lvl,10678,85,0,337,Northridge,33,Average,Very_Good,Paved,0,Hip,Normal,285000,0,743,Pave,0,9,1683,AllPub,0,1834,0,2.5,1.0,0.0,1.0,1.0,0.0,1.0,15,5574,0,0,0,1,0,1,0,0,0
1,TwnhsE,3,0,GLQ,Unf,Typical,Av,Good,186,SBrkr,0,Typical,Good,Good,1,848,PConc,420,2,RFn,Typical,848,One_Story,Good,Lvl,4438,0,0,205,College_Creek,0,Average,Above_Average,Paved,0,Gable,Normal,149000,0,0,Pave,0,3,848,AllPub,149,1484,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4,2034,0,0,0,1,0,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,No,Good,285,SBrkr,0,Typical,Typical,Good,1,567,BrkTil,216,1,Unf,Typical,1098,Two_Story,Typical,Lvl,4000,63,0,0,Crawford,0,Very_Good,Good,Paved,0,Gable,Normal,148500,0,531,Pave,0,5,531,AllPub,0,2202,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,77,1917,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Typical,932,FuseA,214,Typical,Typical,Good,1,932,CBlock,306,1,Unf,Typical,932,One_Story,Good,Lvl,8280,57,0,0,North_Ames,0,Average,Above_Average,Paved,0,Gable,Normal,124000,0,0,Pave,0,4,932,AllPub,0,1900,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,57,2803,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,791,SBrkr,0,Good,Typical,Typical,1,1236,CBlock,542,2,Fin,Typical,2093,Two_Story,Typical,Lvl,20544,46,0,123,Northwest_Ames,63,Above_Average,Good,Paved,0,Gable,Normal,215000,0,857,Pave,0,7,791,AllPub,364,1017,0,2.5,1.0,0.0,1.0,1.0,1.0,1.0,22,4109,0,0,0,0,1,1,0,0,0
1,OneFam,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,FuseA,0,Fair,Fair,No_Fireplace,0,810,CBlock,280,1,Unf,Typical,810,One_Story,Typical,Lvl,21780,109,0,0,Iowa_DOT_and_Rail_Road,24,Below_Average,Poor,Dirt_Gravel,0,Gable,Normal,57625,0,0,Grvl,0,4,0,NoSewr,119,946,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,99,958,0,0,0,1,0,0,0,1,0
4,OneFam,1,0,ALQ,Unf,Typical,Gd,Good,234,SBrkr,0,Typical,Excellent,Good,1,1690,PConc,841,3,Fin,Typical,3279,Two_Story,Excellent,HLS,53504,47,0,603,Stone_Brook,36,Average,Very_Good,Paved,0,Hip,Normal,538000,210,1589,Pave,0,12,1650,AllPub,503,16,0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,7,5703,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Good,162,SBrkr,264,Typical,Typical,Typical,2,981,BrkTil,240,1,Unf,Typical,1768,One_and_Half_Fin,Good,Lvl,7200,60,0,252,South_and_West_of_Iowa_State_University,0,Good,Average,Paved,0,Gable,Normal,175000,0,787,Pave,0,7,731,AllPub,0,2201,0,2.5,1.0,0.0,1.0,1.0,1.0,1.0,70,2662,0,1,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,1528,SBrkr,0,Typical,Good,No_Fireplace,0,1552,PConc,782,3,RFn,Typical,1552,One_Story,Good,Lvl,10084,84,0,196,College_Creek,20,Average,Good,Paved,0,Gable,Partial,212900,0,0,Pave,0,7,1552,AllPub,144,2811,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4799,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,58,SBrkr,0,Typical,Good,Good,1,744,PConc,400,2,Fin,Typical,1374,SLvl,Good,Lvl,13300,67,0,0,Gilbert,0,Average,Good,Paved,0,Gable,Normal,184500,0,630,Pave,0,7,384,AllPub,100,55,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,6,1919,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Excellent,570,SBrkr,0,Typical,Excellent,Good,1,2020,CBlock,900,3,Fin,Typical,2020,One_Story,Excellent,Lvl,12220,94,0,305,Northridge_Heights,54,Average,Very_Excellent,Paved,0,Hip,Partial,402861,0,0,Pave,0,9,2006,AllPub,156,431,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0,4809,0,0,0,1,0,1,0,0,0
3,OneFam,6,417,Rec,BLQ,Typical,Av,Good,399,SBrkr,0,Typical,Typical,No_Fireplace,0,907,CBlock,308,1,RFn,Typical,907,One_Story,Typical,Lvl,16300,39,0,0,College_Creek,0,Below_Average,Average,Paved,0,Gable,Normal,130000,0,0,Pave,0,5,876,AllPub,0,2139,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,30,2605,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Fair,No,Typical,530,SBrkr,144,Typical,Typical,No_Fireplace,0,581,BrkTil,288,1,Unf,Typical,1111,Two_and_Half_Unf,Fair,Lvl,7200,60,0,0,Iowa_DOT_and_Rail_Road,0,Good,Average,Dirt_Gravel,0,Gable,Normal,101000,0,530,Pave,0,6,530,AllPub,0,2039,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,87,2178,0,0,0,1,0,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Av,Good,1129,SBrkr,0,Typical,Good,No_Fireplace,0,1145,PConc,437,2,Fin,Typical,1145,One_Story,Good,Lvl,3203,43,0,14,Bloomington_Heights,116,Average,Good,Paved,0,Gable,Normal,160000,0,0,Pave,0,6,1145,AllPub,100,53,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3638,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,784,FuseA,0,Typical,Typical,No_Fireplace,0,900,CBlock,649,2,Unf,Typical,1312,One_and_Half_Fin,Typical,Lvl,7500,50,0,0,North_Ames,28,Above_Average,Above_Average,Paved,0,Gable,Normal,127000,0,412,Pave,0,6,784,AllPub,0,2594,0,1.5,1.0,0.0,1.0,0.0,0.0,1.0,59,2915,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Fair,432,FuseA,112,Typical,Typical,No_Fireplace,0,672,BrkTil,0,0,No_Garage,No_Garage,672,One_Story,Typical,Low,8534,61,0,0,Iowa_DOT_and_Rail_Road,0,Below_Average,Below_Average,Dirt_Gravel,0,Gable,Normal,72000,0,0,Pave,0,4,432,AllPub,0,2875,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,81,1543,0,0,0,1,0,1,0,0,0
3,Twnhs,3,0,GLQ,Unf,Typical,No,Typical,370,SBrkr,0,Typical,Typical,No_Fireplace,0,546,CBlock,0,0,No_Garage,No_Garage,1092,Two_Story,Typical,Lvl,1476,21,0,0,Meadow_Village,26,Good,Below_Average,Paved,0,Gable,Normal,76000,0,546,Pave,0,5,546,AllPub,200,330,0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,40,2237,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,270,SBrkr,0,Typical,Typical,Fair,1,1679,PConc,575,2,RFn,Typical,1679,One_Story,Good,Lvl,8125,65,0,258,Sawyer_West,42,Average,Above_Average,Paved,0,Gable,Normal,193500,0,0,Pave,0,7,1408,AllPub,224,1142,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,14,3626,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,300,SBrkr,0,Typical,Good,Typical,1,1062,PConc,574,2,Fin,Typical,1949,Two_Story,Good,Lvl,9938,80,0,246,Sawyer_West,90,Average,Good,Paved,0,Gable,Normal,236000,0,887,Pave,0,8,1050,AllPub,156,248,0,3.5,1.0,0.0,1.0,1.0,1.0,1.0,17,3548,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1026,SBrkr,0,Typical,Good,Good,1,1026,PConc,936,3,Fin,Typical,1958,Two_Story,Good,Lvl,10625,85,0,0,Somerset,210,Average,Good,Paved,0,Gable,Normal,250000,0,932,Pave,0,9,1026,AllPub,154,1126,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,3,4381,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,840,SBrkr,0,Typical,Good,Good,1,840,PConc,440,2,Fin,Typical,1720,Two_Story,Good,Lvl,8244,62,0,0,Gilbert,48,Average,Good,Paved,0,Gable,Normal,183500,0,880,Pave,0,7,840,AllPub,100,1751,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,3,3555,0,0,0,0,1,1,0,0,0
2,OneFam,4,0,LwQ,Unf,Typical,No,Good,580,FuseA,0,Typical,Typical,Good,1,1196,CBlock,297,1,RFn,Typical,1196,One_Story,Typical,Lvl,9000,72,0,74,North_Ames,44,Average,Above_Average,Paved,0,Gable,Normal,139000,0,0,Pave,0,6,1196,AllPub,0,1242,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,52,3020,0,0,0,1,0,1,0,0,0
3,Twnhs,7,0,Unf,Unf,Typical,No,Good,970,SBrkr,0,Typical,Good,No_Fireplace,0,970,PConc,380,2,Unf,Typical,1709,Two_Story,Good,Lvl,2522,24,0,50,Edwards,40,Average,Good,Paved,0,Gable,Normal,130000,0,739,Pave,0,7,970,AllPub,0,2830,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3696,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,860,SBrkr,0,Typical,Good,No_Fireplace,0,860,PConc,565,2,RFn,Typical,1720,Two_Story,Good,Lvl,11645,89,0,0,College_Creek,70,Average,Good,Paved,0,Gable,Normal,196500,0,860,Pave,0,7,860,AllPub,0,2812,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,2,3517,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,798,SBrkr,0,Typical,Good,No_Fireplace,0,798,PConc,520,2,RFn,Typical,1640,Two_Story,Good,Lvl,8366,65,0,0,Sawyer_West,45,Average,Above_Average,Paved,0,Gable,Normal,173000,0,842,Pave,0,6,798,AllPub,138,1138,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,4,3426,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Gd,Excellent,482,SBrkr,0,Typical,Good,No_Fireplace,0,1537,PConc,788,3,Fin,Typical,1537,One_Story,Good,HLS,11563,74,0,258,Timberland,26,Average,Very_Good,Paved,0,Hip,Normal,294000,0,0,Pave,0,8,1518,AllPub,0,1574,0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2,3566,0,0,0,0,1,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,No,Typical,460,SBrkr,0,Typical,Typical,No_Fireplace,0,892,CBlock,288,1,RFn,Typical,892,One_Story,Typical,Lvl,7150,65,0,60,North_Ames,0,Average,Average,Paved,0,Gable,Normal,100000,0,0,Pave,0,5,892,AllPub,0,419,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,42,2246,0,0,0,1,0,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Av,Good,416,SBrkr,0,Typical,Good,Typical,1,1557,PConc,484,2,RFn,Typical,1557,One_Story,Excellent,Lvl,4109,35,0,260,Somerset,113,Average,Excellent,Paved,0,Gable,Normal,305000,0,0,Pave,0,5,1557,AllPub,124,1171,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,9,3770,0,0,0,0,1,1,0,0,0
2,TwnhsE,1,0,ALQ,Unf,Typical,No,Typical,300,SBrkr,0,Typical,Typical,No_Fireplace,0,836,CBlock,345,1,Unf,Typical,836,One_Story,Typical,Lvl,2104,24,0,0,Northpark_Villa,20,Above_Average,Good,Paved,0,Gable,Normal,128500,0,0,Pave,0,5,836,AllPub,150,418,0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,33,2143,0,0,0,1,0,1,0,0,0
5,OneFam,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,SBrkr,0,Typical,Typical,Good,2,3820,Slab,624,2,Unf,Typical,3820,One_Story,Excellent,Lvl,47007,123,0,0,Edwards,372,Good,Average,Paved,0,Gable,Normal,284700,0,0,Pave,0,11,0,AllPub,0,1498,0,3.5,1.0,0.0,0.0,1.0,0.0,1.0,49,4197,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,496,SBrkr,162,Good,Good,Typical,2,1902,PConc,567,2,Fin,Typical,1902,One_Story,Excellent,Lvl,17500,100,0,0,Crawford,207,Very_Good,Good,Paved,0,Gable,Normal,335000,0,0,Pave,0,7,1902,AllPub,0,297,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,51,4510,1,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Fair,700,SBrkr,67,Typical,Typical,Good,1,1180,BrkTil,252,1,Unf,Typical,1180,One_Story,Fair,Lvl,11600,80,0,0,Crawford,0,Average,Below_Average,Paved,0,Gable,Normal,137500,0,0,Pave,0,5,700,AllPub,0,2862,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,84,2587,0,0,0,1,0,1,0,0,0
3,OneFam,6,0,Rec,Unf,Typical,No,Typical,572,SBrkr,0,Typical,Typical,No_Fireplace,0,1144,CBlock,456,2,Unf,Typical,1144,One_Story,Typical,Lvl,7875,75,0,136,North_Ames,0,Above_Average,Average,Paved,0,Gable,Normal,139950,0,0,Pave,0,6,1144,AllPub,0,1231,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,47,2866,0,0,0,1,0,1,0,0,0
3,OneFam,6,0,Rec,Unf,Typical,No,Typical,457,SBrkr,0,Typical,Good,Good,1,1036,CBlock,288,1,Unf,Typical,1268,One_Story,Typical,Lvl,12144,60,232,0,North_Ames,28,Good,Average,Paved,0,Gable,Normal,133000,0,0,Pave,0,6,832,AllPub,0,676,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,60,2591,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Gd,Excellent,516,SBrkr,0,Typical,Good,Good,1,1712,PConc,701,3,RFn,Typical,1712,One_Story,Good,Lvl,16770,129,0,270,Northridge_Heights,183,Average,Very_Good,Paved,0,Hip,Normal,286500,0,0,Pave,0,8,1712,AllPub,218,461,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,7,4344,0,0,0,1,0,1,0,0,0
